0.0,138.5,4484.0,16224.5,472.0,3600.0,5596.013,31315366.0,3600.0,0.0,91.25,5916.25,14825.75,583.0,3600.0,5061.7744,25621558.0,3600.0,3.75,149.75,2219.75,21687.0,342.0,3600.0,6725.672,45234664.0,3600.0,0.0,0.0,511.75,31983.89999999993,0.0,5120.0,13535.354,183205800.0,5120.0,3.0,33.75,6441.0,13232.25,1107.5,3600.0,4761.9746,22676400.0,3600.0,0.0,113.0,5796.75,15087.75,567.5,3600.0,5185.471,26889112.0,3600.0,0
0.0,171.0,1204.5,2190.75,367.0,759.375,1178.8208,1389618.5,759.375,12.75,131.0,1084.5,2939.5,166.0,759.375,1057.1279,1117519.4,759.375,52.0,123.0,420.0,4359.5,166.0,759.375,1421.4589,2020545.1,759.375,0.0,0.0,10.0,8992.55,0.0,1080.0,3143.8025,9883494.0,1080.0,53.25,131.75,1212.0,2016.75,488.0,759.375,907.8484,824188.75,759.375,0.0,173.5,1201.75,2163.0,367.5,759.375,1293.4086,1672905.8,759.375,1
12.75,154.5,7211.25,13334.0,606.5,3600.0,4839.934,23424964.0,3600.0,121.0,251.75,5405.5,15523.0,888.0,3600.0,4978.207,24782544.0,3600.0,93.75,133.75,3702.75,17163.25,290.5,3600.0,5922.3623,35074376.0,3600.0,0.0,0.0,2212.75,26133.05,6.0,5120.0,12446.326,154911040.0,5120.0,9.75,93.0,4790.25,16413.25,763.0,3600.0,5485.9966,30096156.0,3600.0,10.5,195.5,7189.0,13455.0,805.5,3600.0,4709.3706,22178170.0,3600.0,0
109.25,459.0,3807.75,16892.25,1072.0,3600.0,5206.6997,27109724.0,3600.0,119.0,464.0,3787.0,17696.5,1137.0,3600.0,5210.1226,27145376.0,3600.0,90.75,252.0,3101.0,19716.5,739.5,3600.0,5997.796,35973556.0,3600.0,0.0,7.5,683.5,36210.54999999996,168.0,5120.0,14152.3955,200290290.0,5120.0,391.25,940.75,6211.75,8225.5,2834.5,3600.0,2807.7266,7883328.5,3600.0,151.5,512.5,3882.0,16901.0,1151.0,3600.0,5108.6973,26098790.0,3600.0,0
0.0,128.75,1308.0,3160.75,593.5,900.0,982.11835,964556.5,900.0,0.0,185.5,1356.25,2954.5,586.0,900.0,922.15533,850370.44,900.0,72.75,371.25,1111.5,2749.75,709.0,900.0,768.32837,590328.5,900.0,0.0,0.0,533.5,7970.649999999993,21.5,1280.0,3468.0554,12027408.0,1280.0,7.75,31.0,1437.25,3651.5,458.0,900.0,1201.0709,1442571.5,900.0,1.0,181.25,1425.75,2796.75,625.0,900.0,899.3637,808855.1,900.0,1
3.0,60.75,325.5,406.5,209.0,196.27344,140.58226,19763.371,196.27344,35.75,67.75,286.75,442.25,193.5,196.27344,134.84035,18181.918,196.27344,31.75,51.75,303.25,553.0,106.0,196.27344,183.06076,33511.242,196.27344,0.0,3.0,153.5,1182.7999999999975,14.5,279.14444,764.90717,585082.94,279.14444,66.0,129.0,208.0,441.0,159.0,196.27344,115.105125,13249.19,196.27344,3.0,57.75,321.5,410.0,208.0,196.27344,144.08292,20759.885,196.27344,0
31.75,1183.25,6078.0,10200.5,2290.0,3600.0,3237.1345,10479040.0,3600.0,13.0,260.5,4018.25,15035.75,1644.0,3600.0,4827.6567,23306268.0,3600.0,279.25,1751.25,4854.0,7147.0,3725.5,3600.0,2068.861,4280186.0,3600.0,10.750000000000005,115.75,7641.0,23872.999999999993,624.0,5120.0,9209.788,84820200.0,5120.0,168.75,1459.5,4764.75,7465.25,3965.0,3600.0,2445.8574,5982218.0,3600.0,16.0,1250.5,6055.75,10003.25,2407.5,3600.0,3167.329,10031973.0,3600.0,0
0.0,1246.5,6116.25,8333.75,3086.5,3600.0,2831.573,8017805.5,3600.0,0.0,1764.0,5885.0,8077.75,3082.5,3600.0,2640.296,6971162.0,3600.0,1.75,1871.5,5882.5,7492.5,3146.0,3600.0,2421.7788,5865013.0,3600.0,0.0,0.0,187.25,32134.2499999999,0.0,5120.0,19379.482,375564350.0,5120.0,0.0,0.0,1385.0,17646.0,327.5,3600.0,10467.213,109562536.0,3600.0,0.0,1244.0,6111.75,8365.75,3068.5,3600.0,2826.3623,7988323.5,3600.0,0
0.0,332.75,1280.25,2136.75,724.5,880.0,878.3621,771520.06,880.0,1.0,506.25,1261.75,2188.25,705.5,880.0,744.0499,553610.3,880.0,8.75,421.5,1375.25,2073.75,719.0,880.0,674.55164,455019.9,880.0,0.0,6.0,707.75,8042.649999999973,90.5,1251.5555,3151.8276,9934018.0,1251.5555,0.0,5.0,1395.0,3593.25,119.5,880.0,1377.1777,1896618.4,880.0,0.0,328.25,1331.5,2058.75,725.0,880.0,911.0953,830094.6,880.0,1
162.0,340.0,1072.75,2814.75,629.5,900.0,940.8239,885149.6,900.0,52.25,94.0,1279.5,2662.0,840.0,900.0,951.5501,905447.6,900.0,57.0,81.25,1298.75,3005.25,586.5,900.0,1024.901,1050422.1,900.0,0.0,0.0,1193.0,6750.649999999998,125.0,1280.0,2548.2178,6493413.5,1280.0,13.0,66.0,1362.5,2854.5,608.5,900.0,1190.3748,1416992.1,900.0,97.0,393.25,1106.25,2561.25,657.5,900.0,917.22845,841308.0,900.0,1
